Median Income (dollars),Month,Number of Households,Year,Zip Code
26348.416666666668,11,251,2015,78376
26563.0,12,253,2015,78376
27145.916666666668,1,253,2016,78376
27728.833333333332,2,254,2016,78376
28311.75,3,254,2016,78376
28894.666666666668,4,255,2016,78376
29477.583333333332,5,255,2016,78376
30060.5,6,256,2016,78376
30643.416666666668,7,257,2016,78376
31226.333333333332,8,257,2016,78376
31809.25,9,258,2016,78376
32392.166666666664,10,258,2016,78376
32975.083333333336,11,259,2016,78376
33558.0,12,260,2016,78376
42754.0,1,1400,2011,78377
42754.0,2,1400,2011,78377
42754.0,3,1400,2011,78377
42754.0,4,1400,2011,78377
42754.0,5,1400,2011,78377
42754.0,6,1400,2011,78377
42754.0,7,1400,2011,78377
42754.0,8,1400,2011,78377
42754.0,9,1400,2011,78377
42754.0,10,1400,2011,78377
42754.0,11,1400,2011,78377
42754.0,12,1400,2011,78377
42976.666666666664,1,1397,2012,78377
43199.333333333336,2,1395,2012,78377
43422.0,3,1393,2012,78377
43644.666666666664,4,1390,2012,78377
43867.333333333336,5,1388,2012,78377
44090.0,6,1386,2012,78377
44312.666666666664,7,1383,2012,78377
44535.333333333336,8,1381,2012,78377
44758.0,9,1379,2012,78377
44980.666666666664,10,1376,2012,78377
45203.333333333336,11,1374,2012,78377
45426.0,12,1372,2012,78377
45378.916666666664,1,1373,2013,78377
45331.833333333336,2,1375,2013,78377
45284.75,3,1377,2013,78377
45237.666666666664,4,1379,2013,78377
45190.583333333336,5,1381,2013,78377
45143.5,6,1383,2013,78377
45096.416666666664,7,1385,2013,78377
45049.333333333336,8,1387,2013,78377
45002.25,9,1389,2013,78377
44955.166666666664,10,1391,2013,78377
44908.083333333336,11,1393,2013,78377
44861.0,12,1395,2013,78377
44884.583333333336,1,1396,2014,78377
44908.166666666664,2,1398,2014,78377
44931.75,3,1400,2014,78377
44955.333333333336,4,1401,2014,78377
44978.916666666664,5,1403,2014,78377
45002.5,6,1405,2014,78377
45026.083333333336,7,1406,2014,78377
45049.666666666664,8,1408,2014,78377
45073.25,9,1410,2014,78377
45096.833333333336,10,1411,2014,78377
45120.416666666664,11,1413,2014,78377
45144.0,12,1415,2014,78377
44884.583333333336,1,1413,2015,78377
44625.166666666664,2,1412,2015,78377
44365.75,3,1411,2015,78377
44106.333333333336,4,1410,2015,78377
43846.916666666664,5,1408,2015,78377
43587.5,6,1407,2015,78377
43328.083333333336,7,1406,2015,78377
43068.666666666664,8,1405,2015,78377
42809.25,9,1403,2015,78377
42549.833333333336,10,1402,2015,78377
42290.416666666664,11,1401,2015,78377
42031.0,12,1400,2015,78377
42607.833333333336,1,1401,2016,78377
43184.666666666664,2,1402,2016,78377
43761.5,3,1404,2016,78377
44338.333333333336,4,1405,2016,78377
44915.166666666664,5,1407,2016,78377
45492.0,6,1408,2016,78377
46068.833333333336,7,1409,2016,78377
46645.666666666664,8,1411,2016,78377
47222.5,9,1412,2016,78377
47799.333333333336,10,1414,2016,78377
48376.166666666664,11,1415,2016,78377
48953.0,12,1417,2016,78377
37019.0,1,675,2011,78379
37019.0,2,675,2011,78379
37019.0,3,675,2011,78379
37019.0,4,675,2011,78379
37019.0,5,675,2011,78379
37019.0,6,675,2011,78379
37019.0,7,675,2011,78379
37019.0,8,675,2011,78379
37019.0,9,675,2011,78379
37019.0,10,675,2011,78379
37019.0,11,675,2011,78379
37019.0,12,675,2011,78379
37312.666666666664,1,671,2012,78379
37606.333333333336,2,667,2012,78379
37900.0,3,664,2012,78379
38193.666666666664,4,660,2012,78379
38487.333333333336,5,657,2012,78379
38781.0,6,653,2012,78379
39074.666666666664,7,649,2012,78379
39368.333333333336,8,646,2012,78379
39662.0,9,642,2012,78379
39955.666666666664,10,639,2012,78379
40249.333333333336,11,635,2012,78379
40543.0,12,632,2012,78379
40559.0,1,628,2013,78379
40575.0,2,625,2013,78379
40591.0,3,622,2013,78379
40607.0,4,619,2013,78379
40623.0,5,616,2013,78379
40639.0,6,613,2013,78379
40655.0,7,609,2013,78379
40671.0,8,606,2013,78379
40687.0,9,603,2013,78379
40703.0,10,600,2013,78379
40719.0,11,597,2013,78379
40735.0,12,594,2013,78379
40942.166666666664,1,589,2014,78379
41149.333333333336,2,585,2014,78379
41356.5,3,581,2014,78379
41563.666666666664,4,577,2014,78379
41770.833333333336,5,573,2014,78379
41978.0,6,569,2014,78379
42185.166666666664,7,565,2014,78379
42392.333333333336,8,561,2014,78379
42599.5,9,557,2014,78379
42806.666666666664,10,553,2014,78379
43013.833333333336,11,549,2014,78379
43221.0,12,545,2014,78379
43736.083333333336,1,544,2015,78379
44251.166666666664,2,544,2015,78379
44766.25,3,544,2015,78379
45281.333333333336,4,543,2015,78379
45796.416666666664,5,543,2015,78379
46311.5,6,543,2015,78379
46826.583333333336,7,542,2015,78379
47341.666666666664,8,542,2015,78379
47856.75,9,542,2015,78379
48371.833333333336,10,541,2015,78379
48886.916666666664,11,541,2015,78379
49402.0,12,541,2015,78379
50275.666666666664,1,537,2016,78379
51149.333333333336,2,533,2016,78379
52023.0,3,529,2016,78379
52896.666666666664,4,525,2016,78379
53770.333333333336,5,521,2016,78379
54644.0,6,517,2016,78379
55517.666666666664,7,513,2016,78379
56391.333333333336,8,509,2016,78379
57265.0,9,505,2016,78379
58138.666666666664,10,501,2016,78379
59012.33333333333,11,497,2016,78379
59886.0,12,493,2016,78379
38894.0,1,7473,2011,78380
38894.0,2,7473,2011,78380
38894.0,3,7473,2011,78380
38894.0,4,7473,2011,78380
38894.0,5,7473,2011,78380
38894.0,6,7473,2011,78380
38894.0,7,7473,2011,78380
38894.0,8,7473,2011,78380
38894.0,9,7473,2011,78380
38894.0,10,7473,2011,78380
38894.0,11,7473,2011,78380
38894.0,12,7473,2011,78380
38919.083333333336,1,7477,2012,78380
38944.166666666664,2,7482,2012,78380
38969.25,3,7486,2012,78380
38994.333333333336,4,7491,2012,78380
39019.416666666664,5,7495,2012,78380
39044.5,6,7500,2012,78380
39069.583333333336,7,7504,2012,78380
39094.666666666664,8,7509,2012,78380
39119.75,9,7513,2012,78380
39144.833333333336,10,7518,2012,78380
39169.916666666664,11,7522,2012,78380
39195.0,12,7527,2012,78380
39255.583333333336,1,7530,2013,78380
39316.166666666664,2,7534,2013,78380
39376.75,3,7537,2013,78380
39437.333333333336,4,7541,2013,78380
39497.916666666664,5,7544,2013,78380
39558.5,6,7548,2013,78380
39619.083333333336,7,7551,2013,78380
39679.666666666664,8,7555,2013,78380
39740.25,9,7558,2013,78380
39800.833333333336,10,7562,2013,78380
39861.416666666664,11,7565,2013,78380
39922.0,12,7569,2013,78380
40218.583333333336,1,7553,2014,78380
40515.166666666664,2,7538,2014,78380
40811.75,3,7522,2014,78380
41108.333333333336,4,7507,2014,78380
41404.916666666664,5,7491,2014,78380
41701.5,6,7476,2014,78380
41998.083333333336,7,7460,2014,78380
42294.666666666664,8,7445,2014,78380
42591.25,9,7429,2014,78380
42887.833333333336,10,7414,2014,78380
43184.416666666664,11,7398,2014,78380
43481.0,12,7383,2014,78380
43449.75,1,7394,2015,78380
43418.5,2,7405,2015,78380
43387.25,3,7417,2015,78380
43356.0,4,7428,2015,78380
43324.75,5,7439,2015,78380
43293.5,6,7451,2015,78380
43262.25,7,7462,2015,78380
43231.0,8,7473,2015,78380
43199.75,9,7485,2015,78380
43168.5,10,7496,2015,78380
43137.25,11,7507,2015,78380
43106.0,12,7519,2015,78380
43566.416666666664,1,7515,2016,78380
44026.833333333336,2,7512,2016,78380
44487.25,3,7508,2016,78380
44947.666666666664,4,7505,2016,78380
45408.083333333336,5,7501,2016,78380
45868.5,6,7498,2016,78380
46328.916666666664,7,7495,2016,78380
46789.333333333336,8,7491,2016,78380
47249.75,9,7488,2016,78380
47710.166666666664,10,7484,2016,78380
48170.583333333336,11,7481,2016,78380
48631.0,12,7478,2016,78380
45571.0,1,8721,2011,78382
45571.0,2,8721,2011,78382
45571.0,3,8721,2011,78382
45571.0,4,8721,2011,78382
45571.0,5,8721,2011,78382
45571.0,6,8721,2011,78382
45571.0,7,8721,2011,78382
45571.0,8,8721,2011,78382
45571.0,9,8721,2011,78382
45571.0,10,8721,2011,78382
45571.0,11,8721,2011,78382
45571.0,12,8721,2011,78382
45674.333333333336,1,8694,2012,78382
45777.666666666664,2,8668,2012,78382
45881.0,3,8642,2012,78382
45984.333333333336,4,8615,2012,78382
46087.666666666664,5,8589,2012,78382
46191.0,6,8563,2012,78382
46294.333333333336,7,8536,2012,78382
46397.666666666664,8,8510,2012,78382
46501.0,9,8484,2012,78382
46604.333333333336,10,8457,2012,78382
46707.666666666664,11,8431,2012,78382
46811.0,12,8405,2012,78382
46721.083333333336,1,8403,2013,78382
46631.166666666664,2,8401,2013,78382
46541.25,3,8399,2013,78382
46451.333333333336,4,8397,2013,78382
46361.416666666664,5,8395,2013,78382
46271.5,6,8394,2013,78382
46181.583333333336,7,8392,2013,78382
46091.666666666664,8,8390,2013,78382
46001.75,9,8388,2013,78382
45911.833333333336,10,8386,2013,78382
45821.916666666664,11,8384,2013,78382
45732.0,12,8383,2013,78382
45573.666666666664,1,8361,2014,78382
45415.333333333336,2,8339,2014,78382
45257.0,3,8317,2014,78382
45098.666666666664,4,8295,2014,78382
44940.333333333336,5,8273,2014,78382
44782.0,6,8251,2014,78382
44623.666666666664,7,8229,2014,78382
44465.333333333336,8,8207,2014,78382
44307.0,9,8185,2014,78382
44148.666666666664,10,8163,2014,78382
43990.333333333336,11,8141,2014,78382
43832.0,12,8120,2014,78382
43696.166666666664,1,8129,2015,78382
43560.333333333336,2,8139,2015,78382
43424.5,3,8149,2015,78382
43288.666666666664,4,8159,2015,78382
43152.833333333336,5,8168,2015,78382
43017.0,6,8178,2015,78382
42881.166666666664,7,8188,2015,78382
42745.333333333336,8,8198,2015,78382
42609.5,9,8207,2015,78382
42473.666666666664,10,8217,2015,78382
42337.833333333336,11,8227,2015,78382
42202.0,12,8237,2015,78382
42640.25,1,8228,2016,78382
43078.5,2,8219,2016,78382
43516.75,3,8210,2016,78382
43955.0,4,8201,2016,78382
44393.25,5,8192,2016,78382
44831.5,6,8183,2016,78382
45269.75,7,8174,2016,78382
45708.0,8,8165,2016,78382
46146.25,9,8156,2016,78382
46584.5,10,8147,2016,78382
47022.75,11,8138,2016,78382
47461.0,12,8130,2016,78382
48819.0,1,1424,2011,78383
48819.0,2,1424,2011,78383
48819.0,3,1424,2011,78383
48819.0,4,1424,2011,78383
48819.0,5,1424,2011,78383
48819.0,6,1424,2011,78383
48819.0,7,1424,2011,78383
48819.0,8,1424,2011,78383
48819.0,9,1424,2011,78383
48819.0,10,1424,2011,78383
48819.0,11,1424,2011,78383
48819.0,12,1424,2011,78383
48956.083333333336,1,1416,2012,78383
49093.166666666664,2,1408,2012,78383
49230.25,3,1401,2012,78383
49367.333333333336,4,1393,2012,78383
49504.416666666664,5,1386,2012,78383
49641.5,6,1378,2012,78383
49778.583333333336,7,1370,2012,78383
49915.666666666664,8,1363,2012,78383
50052.75,9,1355,2012,78383
50189.833333333336,10,1348,2012,78383
50326.916666666664,11,1340,2012,78383
50464.0,12,1333,2012,78383
50511.083333333336,1,1351,2013,78383
50558.166666666664,2,1370,2013,78383
50605.25,3,1388,2013,78383
50652.333333333336,4,1407,2013,78383
50699.416666666664,5,1425,2013,78383
50746.5,6,1444,2013,78383
50793.583333333336,7,1462,2013,78383
50840.666666666664,8,1481,2013,78383
50887.75,9,1499,2013,78383
50934.833333333336,10,1518,2013,78383
50981.916666666664,11,1536,2013,78383
51029.0,12,1555,2013,78383
51231.166666666664,1,1555,2014,78383
51433.333333333336,2,1556,2014,78383
51635.5,3,1557,2014,78383
51837.666666666664,4,1558,2014,78383
52039.833333333336,5,1559,2014,78383
52242.0,6,1560,2014,78383
52444.166666666664,7,1561,2014,78383
52646.333333333336,8,1562,2014,78383
52848.5,9,1563,2014,78383
53050.666666666664,10,1564,2014,78383
53252.833333333336,11,1565,2014,78383
53455.0,12,1566,2014,78383
53484.833333333336,1,1557,2015,78383
53514.666666666664,2,1549,2015,78383
53544.5,3,1540,2015,78383
53574.333333333336,4,1532,2015,78383
53604.166666666664,5,1523,2015,78383
53634.0,6,1515,2015,78383
53663.833333333336,7,1506,2015,78383
53693.666666666664,8,1498,2015,78383
53723.5,9,1489,2015,78383
53753.333333333336,10,1481,2015,78383
53783.166666666664,11,1472,2015,78383
53813.0,12,1464,2015,78383
53815.0,1,1462,2016,78383
53817.0,2,1460,2016,78383
53819.0,3,1459,2016,78383
53821.0,4,1457,2016,78383
53823.0,5,1456,2016,78383
53825.0,6,1454,2016,78383
53827.0,7,1452,2016,78383
53829.0,8,1451,2016,78383
53831.0,9,1449,2016,78383
53833.0,10,1448,2016,78383
53835.0,11,1446,2016,78383
53837.0,12,1445,2016,78383
35837.0,1,1835,2011,78384
35837.0,2,1835,2011,78384
35837.0,3,1835,2011,78384
35837.0,4,1835,2011,78384
35837.0,5,1835,2011,78384
35837.0,6,1835,2011,78384
35837.0,7,1835,2011,78384
35837.0,8,1835,2011,78384
35837.0,9,1835,2011,78384
35837.0,10,1835,2011,78384
35837.0,11,1835,2011,78384
35837.0,12,1835,2011,78384
35736.75,1,1841,2012,78384
35636.5,2,1848,2012,78384
35536.25,3,1855,2012,78384
35436.0,4,1861,2012,78384
35335.75,5,1868,2012,78384
35235.5,6,1875,2012,78384
35135.25,7,1881,2012,78384
35035.0,8,1888,2012,78384
34934.75,9,1895,2012,78384
34834.5,10,1901,2012,78384
34734.25,11,1908,2012,78384
34634.0,12,1915,2012,78384
33959.666666666664,1,1931,2013,78384
33285.333333333336,2,1948,2013,78384
32611.0,3,1964,2013,78384
31936.666666666668,4,1981,2013,78384
31262.333333333332,5,1997,2013,78384
30588.0,6,2014,2013,78384
29913.666666666664,7,2030,2013,78384
29239.333333333332,8,2047,2013,78384
28565.0,9,2063,2013,78384
27890.666666666664,10,2080,2013,78384
27216.333333333332,11,2096,2013,78384
26542.0,12,2113,2013,78384
26319.75,1,2116,2014,78384
26097.5,2,2120,2014,78384
25875.25,3,2124,2014,78384
25653.0,4,2128,2014,78384
25430.75,5,2132,2014,78384
25208.5,6,2136,2014,78384
24986.25,7,2139,2014,78384
24764.0,8,2143,2014,78384
24541.75,9,2147,2014,78384
24319.5,10,2151,2014,78384
24097.25,11,2155,2014,78384
23875.0,12,2159,2014,78384
23982.916666666668,1,2141,2015,78384
24090.833333333332,2,2124,2015,78384
24198.75,3,2106,2015,78384
24306.666666666668,4,2089,2015,78384
24414.583333333332,5,2071,2015,78384
24522.5,6,2054,2015,78384
24630.416666666668,7,2037,2015,78384
24738.333333333332,8,2019,2015,78384
24846.25,9,2002,2015,78384
24954.166666666668,10,1984,2015,78384
25062.083333333332,11,1967,2015,78384
25170.0,12,1950,2015,78384
25031.333333333332,1,1947,2016,78384
24892.666666666668,2,1944,2016,78384
24754.0,3,1942,2016,78384
24615.333333333332,4,1939,2016,78384
24476.666666666668,5,1937,2016,78384
24338.0,6,1934,2016,78384
24199.333333333332,7,1931,2016,78384
24060.666666666668,8,1929,2016,78384
23922.0,9,1926,2016,78384
23783.333333333332,10,1924,2016,78384
23644.666666666668,11,1921,2016,78384
23506.0,12,1919,2016,78384
37188.0,1,63,2011,78385
37188.0,2,63,2011,78385
37188.0,3,63,2011,78385
37188.0,4,63,2011,78385
37188.0,5,63,2011,78385
37188.0,6,63,2011,78385
37188.0,7,63,2011,78385
37188.0,8,63,2011,78385
37188.0,9,63,2011,78385
37188.0,10,63,2011,78385
37188.0,11,63,2011,78385
37188.0,12,63,2011,78385
37024.083333333336,1,69,2012,78385
36860.166666666664,2,75,2012,78385
36696.25,3,81,2012,78385
36532.333333333336,4,87,2012,78385
36368.416666666664,5,93,2012,78385
36204.5,6,100,2012,78385
36040.583333333336,7,106,2012,78385
35876.666666666664,8,112,2012,78385
35712.75,9,118,2012,78385
35548.833333333336,10,124,2012,78385
35384.916666666664,11,130,2012,78385
35221.0,12,137,2012,78385
35347.25,1,136,2013,78385
35473.5,2,136,2013,78385
35599.75,3,135,2013,78385
35726.0,4,135,2013,78385
35852.25,5,134,2013,78385
35978.5,6,134,2013,78385
36104.75,7,133,2013,78385
36231.0,8,133,2013,78385
36357.25,9,132,2013,78385
36483.5,10,132,2013,78385
36609.75,11,131,2013,78385
36736.0,12,131,2013,78385
36634.75,1,129,2014,78385
36533.5,2,127,2014,78385
36432.25,3,125,2014,78385
36331.0,4,123,2014,78385
36229.75,5,121,2014,78385
36128.5,6,119,2014,78385
36027.25,7,117,2014,78385
35926.0,8,115,2014,78385
35824.75,9,113,2014,78385
35723.5,10,111,2014,78385
35622.25,11,109,2014,78385
35521.0,12,107,2014,78385
35581.75,1,106,2015,78385
35642.5,2,106,2015,78385
35703.25,3,106,2015,78385
35764.0,4,106,2015,78385
35824.75,5,105,2015,78385
35885.5,6,105,2015,78385
35946.25,7,105,2015,78385
36007.0,8,105,2015,78385
36067.75,9,104,2015,78385
36128.5,10,104,2015,78385
36189.25,11,104,2015,78385
36250.0,12,104,2015,78385
35187.5,1,106,2016,78385
34125.0,2,108,2016,78385
33062.5,3,111,2016,78385
32000.0,4,113,2016,78385
30937.5,5,115,2016,78385
29875.0,6,118,2016,78385
28812.5,7,120,2016,78385
27750.0,8,122,2016,78385
26687.5,9,125,2016,78385
25625.0,10,127,2016,78385
24562.5,11,129,2016,78385
23500.0,12,132,2016,78385
35911.0,1,3431,2011,78387
35911.0,2,3431,2011,78387
35911.0,3,3431,2011,78387
35911.0,4,3431,2011,78387
35911.0,5,3431,2011,78387
35911.0,6,3431,2011,78387
35911.0,7,3431,2011,78387
35911.0,8,3431,2011,78387
35911.0,9,3431,2011,78387
35911.0,10,3431,2011,78387
35911.0,11,3431,2011,78387
35911.0,12,3431,2011,78387
36445.75,1,3393,2012,78387
36980.5,2,3355,2012,78387
37515.25,3,3318,2012,78387
38050.0,4,3280,2012,78387
38584.75,5,3243,2012,78387
39119.5,6,3205,2012,78387
39654.25,7,3167,2012,78387
40189.0,8,3130,2012,78387
40723.75,9,3092,2012,78387
41258.5,10,3055,2012,78387
41793.25,11,3017,2012,78387
42328.0,12,2980,2012,78387
42621.916666666664,1,2998,2013,78387
42915.833333333336,2,3016,2013,78387
43209.75,3,3034,2013,78387
43503.666666666664,4,3052,2013,78387
43797.583333333336,5,3070,2013,78387
44091.5,6,3088,2013,78387
44385.416666666664,7,3106,2013,78387
44679.333333333336,8,3124,2013,78387
44973.25,9,3142,2013,78387
45267.166666666664,10,3160,2013,78387
45561.083333333336,11,3178,2013,78387
45855.0,12,3197,2013,78387
46118.583333333336,1,3203,2014,78387
46382.166666666664,2,3210,2014,78387
46645.75,3,3217,2014,78387
46909.333333333336,4,3223,2014,78387
47172.916666666664,5,3230,2014,78387
47436.5,6,3237,2014,78387
47700.083333333336,7,3243,2014,78387
47963.666666666664,8,3250,2014,78387
48227.25,9,3257,2014,78387
48490.833333333336,10,3263,2014,78387
48754.416666666664,11,3270,2014,78387
49018.0,12,3277,2014,78387
49033.583333333336,1,3271,2015,78387
49049.166666666664,2,3265,2015,78387
49064.75,3,3260,2015,78387
49080.333333333336,4,3254,2015,78387
49095.916666666664,5,3248,2015,78387
49111.5,6,3243,2015,78387
49127.083333333336,7,3237,2015,78387
49142.666666666664,8,3231,2015,78387
49158.25,9,3226,2015,78387
49173.833333333336,10,3220,2015,78387
49189.416666666664,11,3214,2015,78387
49205.0,12,3209,2015,78387
49566.75,1,3200,2016,78387
49928.5,2,3191,2016,78387
50290.25,3,3183,2016,78387
50652.0,4,3174,2016,78387
51013.75,5,3165,2016,78387
51375.5,6,3157,2016,78387
51737.25,7,3148,2016,78387
52099.0,8,3139,2016,78387
52460.75,9,3131,2016,78387
52822.5,10,3122,2016,78387
53184.25,11,3113,2016,78387
53546.0,12,3105,2016,78387
41331.0,1,596,2011,78389
41331.0,2,596,2011,78389
41331.0,3,596,2011,78389
41331.0,4,596,2011,78389
41331.0,5,596,2011,78389
41331.0,6,596,2011,78389
41331.0,7,596,2011,78389
41331.0,8,596,2011,78389
41331.0,9,596,2011,78389
41331.0,10,596,2011,78389
41331.0,11,596,2011,78389
41331.0,12,596,2011,78389
42053.416666666664,1,592,2012,78389
42775.833333333336,2,589,2012,78389
43498.25,3,585,2012,78389
44220.666666666664,4,582,2012,78389
44943.083333333336,5,578,2012,78389
45665.5,6,575,2012,78389
46387.916666666664,7,571,2012,78389
47110.333333333336,8,568,2012,78389
47832.75,9,564,2012,78389
48555.166666666664,10,561,2012,78389
49277.583333333336,11,557,2012,78389
50000.0,12,554,2012,78389
50048.083333333336,1,552,2013,78389
50096.166666666664,2,551,2013,78389
50144.25,3,550,2013,78389
50192.333333333336,4,549,2013,78389
50240.416666666664,5,548,2013,78389
50288.5,6,547,2013,78389
50336.583333333336,7,545,2013,78389
50384.666666666664,8,544,2013,78389
50432.75,9,543,2013,78389
50480.833333333336,10,542,2013,78389
50528.916666666664,11,541,2013,78389
50577.0,12,540,2013,78389
49261.583333333336,1,538,2014,78389
47946.166666666664,2,536,2014,78389
46630.75,3,534,2014,78389
45315.333333333336,4,533,2014,78389
43999.916666666664,5,531,2014,78389
42684.5,6,529,2014,78389
41369.08333333333,7,527,2014,78389
40053.666666666664,8,526,2014,78389
38738.25,9,524,2014,78389
37422.83333333333,10,522,2014,78389
36107.416666666664,11,520,2014,78389
34792.0,12,519,2014,78389
34787.75,1,520,2015,78389
34783.5,2,521,2015,78389
34779.25,3,523,2015,78389
34775.0,4,524,2015,78389
34770.75,5,526,2015,78389
34766.5,6,527,2015,78389
34762.25,7,528,2015,78389
34758.0,8,530,2015,78389
34753.75,9,531,2015,78389
34749.5,10,533,2015,78389
34745.25,11,534,2015,78389
34741.0,12,536,2015,78389
34953.166666666664,1,533,2016,78389
35165.333333333336,2,531,2016,78389
35377.5,3,529,2016,78389
35589.666666666664,4,527,2016,78389
35801.833333333336,5,525,2016,78389
36014.0,6,523,2016,78389
36226.166666666664,7,521,2016,78389
36438.333333333336,8,519,2016,78389
36650.5,9,517,2016,78389
36862.666666666664,10,515,2016,78389
37074.833333333336,11,513,2016,78389
37287.0,12,511,2016,78389
48611.0,1,1880,2011,78390
48611.0,2,1880,2011,78390
48611.0,3,1880,2011,78390
48611.0,4,1880,2011,78390
48611.0,5,1880,2011,78390
48611.0,6,1880,2011,78390
48611.0,7,1880,2011,78390
48611.0,8,1880,2011,78390
48611.0,9,1880,2011,78390
48611.0,10,1880,2011,78390
48611.0,11,1880,2011,78390
48611.0,12,1880,2011,78390
48499.5,1,1893,2012,78390
48388.0,2,1906,2012,78390
48276.5,3,1920,2012,78390
48165.0,4,1933,2012,78390
48053.5,5,1946,2012,78390
47942.0,6,1960,2012,78390
47830.5,7,1973,2012,78390
47719.0,8,1986,2012,78390
47607.5,9,2000,2012,78390
47496.0,10,2013,2012,78390
47384.5,11,2026,2012,78390
47273.0,12,2040,2012,78390
46762.666666666664,1,2035,2013,78390
46252.333333333336,2,2030,2013,78390
45742.0,3,2025,2013,78390
45231.666666666664,4,2020,2013,78390
44721.333333333336,5,2015,2013,78390
44211.0,6,2011,2013,78390
43700.666666666664,7,2006,2013,78390
43190.333333333336,8,2001,2013,78390
42680.0,9,1996,2013,78390
42169.666666666664,10,1991,2013,78390
41659.333333333336,11,1986,2013,78390
41149.0,12,1982,2013,78390
40829.0,1,1984,2014,78390
40509.0,2,1986,2014,78390
40189.0,3,1988,2014,78390
39869.0,4,1990,2014,78390
39549.0,5,1992,2014,78390
39229.0,6,1994,2014,78390
38909.0,7,1996,2014,78390
38589.0,8,1998,2014,78390
38269.0,9,2000,2014,78390
37949.0,10,2002,2014,78390
37629.0,11,2004,2014,78390
37309.0,12,2007,2014,78390
37947.416666666664,1,1992,2015,78390
38585.833333333336,2,1978,2015,78390
39224.25,3,1963,2015,78390
39862.666666666664,4,1949,2015,78390
40501.083333333336,5,1934,2015,78390
41139.5,6,1920,2015,78390
41777.916666666664,7,1905,2015,78390
42416.333333333336,8,1891,2015,78390
43054.75,9,1876,2015,78390
43693.166666666664,10,1862,2015,78390
44331.583333333336,11,1847,2015,78390
44970.0,12,1833,2015,78390
44831.583333333336,1,1834,2016,78390
44693.166666666664,2,1835,2016,78390
44554.75,3,1837,2016,78390
44416.333333333336,4,1838,2016,78390
44277.916666666664,5,1839,2016,78390
44139.5,6,1841,2016,78390
44001.083333333336,7,1842,2016,78390
43862.666666666664,8,1843,2016,78390
43724.25,9,1845,2016,78390
43585.833333333336,10,1846,2016,78390
43447.416666666664,11,1847,2016,78390
43309.0,12,1849,2016,78390
19632.0,1,95,2011,78391
19632.0,2,95,2011,78391
19632.0,3,95,2011,78391
19632.0,4,95,2011,78391
19632.0,5,95,2011,78391
19632.0,6,95,2011,78391
19632.0,7,95,2011,78391
19632.0,8,95,2011,78391
19632.0,9,95,2011,78391
19632.0,10,95,2011,78391
19632.0,11,95,2011,78391
19632.0,12,95,2011,78391
19563.5,1,97,2012,78391
19495.0,2,99,2012,78391
19426.5,3,101,2012,78391
19358.0,4,103,2012,78391
19289.5,5,105,2012,78391
19221.0,6,107,2012,78391
19152.5,7,109,2012,78391
19084.0,8,111,2012,78391
19015.5,9,113,2012,78391
18947.0,10,115,2012,78391
18878.5,11,117,2012,78391
18810.0,12,120,2012,78391
18805.0,1,119,2013,78391
18800.0,2,118,2013,78391
18795.0,3,117,2013,78391
18790.0,4,117,2013,78391
18785.0,5,116,2013,78391
18780.0,6,115,2013,78391
18775.0,7,114,2013,78391
18770.0,8,114,2013,78391
18765.0,9,113,2013,78391
18760.0,10,112,2013,78391
18755.0,11,111,2013,78391
18750.0,12,111,2013,78391
19809.0,1,112,2014,78391
20868.0,2,113,2014,78391
21927.0,3,114,2014,78391
22986.0,4,115,2014,78391
24045.0,5,116,2014,78391
25104.0,6,118,2014,78391
26163.0,7,119,2014,78391
27222.0,8,120,2014,78391
28281.0,9,121,2014,78391
29340.0,10,122,2014,78391
30399.0,11,123,2014,78391
31458.0,12,125,2014,78391
32673.333333333332,1,122,2016,78391
33888.666666666664,2,119,2016,78391
35104.0,3,117,2016,78391
36319.333333333336,4,114,2016,78391
37534.666666666664,5,111,2016,78391
38750.0,6,109,2016,78391
39965.33333333333,7,106,2016,78391
41180.666666666664,8,103,2016,78391
42396.0,9,101,2016,78391
43611.33333333333,10,98,2016,78391
44826.666666666664,11,95,2016,78391
46042.0,12,93,2016,78391
48309.0,1,827,2011,78393
48309.0,2,827,2011,78393
48309.0,3,827,2011,78393
48309.0,4,827,2011,78393
48309.0,5,827,2011,78393
48309.0,6,827,2011,78393
48309.0,7,827,2011,78393
48309.0,8,827,2011,78393
48309.0,9,827,2011,78393
48309.0,10,827,2011,78393
48309.0,11,827,2011,78393
48309.0,12,827,2011,78393
47821.583333333336,1,833,2012,78393
47334.166666666664,2,840,2012,78393
46846.75,3,847,2012,78393
46359.333333333336,4,854,2012,78393
45871.916666666664,5,861,2012,78393
45384.5,6,868,2012,78393
44897.083333333336,7,874,2012,78393
44409.666666666664,8,881,2012,78393
43922.25,9,888,2012,78393
43434.833333333336,10,895,2012,78393
42947.416666666664,11,902,2012,78393
42460.0,12,909,2012,78393
42626.416666666664,1,907,2013,78393
42792.833333333336,2,906,2013,78393
42959.25,3,904,2013,78393
43125.666666666664,4,903,2013,78393
43292.083333333336,5,901,2013,78393
43458.5,6,900,2013,78393
43624.916666666664,7,899,2013,78393
43791.333333333336,8,897,2013,78393
43957.75,9,896,2013,78393
44124.166666666664,10,894,2013,78393
44290.583333333336,11,893,2013,78393
44457.0,12,892,2013,78393
44597.75,1,885,2014,78393
44738.5,2,879,2014,78393
44879.25,3,873,2014,78393
45020.0,4,867,2014,78393
45160.75,5,860,2014,78393
