OriginalZip,CalendarYearIssued,Issuedmonth,Total_NewConstructions,Total_RemodelsRepairs,TotalCost_NewConstructions,TotalCost_RemodelRepairs
78753,2004,4,1,1,0,0
78753,2004,5,0,5,0,36700
78753,2004,6,1,4,156058,62400
78753,2004,7,0,1,0,800
78753,2004,8,0,3,0,47700
78753,2004,10,1,0,26500,0
78753,2004,12,2,2,220000,500
78753,2005,1,0,3,0,35000
78753,2005,3,1,0,100000,0
78753,2005,4,3,1,255000,5000
78753,2005,5,1,2,130000,26839
78753,2005,6,2,1,136500,2800
78753,2005,7,1,1,85000,21200
78753,2005,8,1,1,90000,17500
78753,2005,9,3,1,94500,6000
78753,2005,10,0,3,0,41000
78753,2005,11,9,1,849960,36600
78753,2005,12,0,3,0,63369
78753,2006,1,7,2,735518,37348
78753,2006,2,0,2,0,13750
78753,2006,3,2,1,165995,3281
78753,2006,4,4,3,422371,46698
78753,2006,5,1,0,10000,0
78753,2006,6,8,3,921299,500
78753,2006,7,5,3,613429,25500
78753,2006,8,7,2,782066,11000
78753,2006,9,4,0,288945,0
78753,2006,10,0,1,0,5000
78753,2006,11,4,0,495264,0
78753,2006,12,3,1,392675,5000
78753,2007,1,0,1,0,24125
78753,2007,3,3,4,367160,46300
78753,2007,4,6,3,723468,29900
78753,2007,5,1,1,125600,5000
78753,2007,6,3,2,353000,15500
78753,2007,7,0,2,0,11200
78753,2007,8,3,3,338886,40700
78753,2007,9,2,0,218362,0
78753,2007,10,2,1,205000,6000
78753,2007,11,1,2,0,4000
78753,2007,12,5,3,504722,34649
78753,2008,1,2,1,254120,5667
78753,2008,2,3,1,343542,2400
78753,2008,3,4,2,342951,30300
78753,2008,4,4,2,327248,2551
78753,2008,5,3,1,132565,4700
78753,2008,6,0,7,0,25513
78753,2008,7,0,3,0,15075
78753,2008,8,0,2,0,6350
78753,2008,9,1,4,25000,18754
78753,2008,10,3,4,609900,53601
78753,2008,11,0,4,0,32545
78753,2008,12,1,4,12000,95200
78753,2009,1,0,2,0,7600
78753,2009,2,0,2,0,20000
78753,2009,3,0,6,0,137999
78753,2009,4,0,5,0,28152
78753,2009,5,1,6,800,16060
78753,2009,6,2,10,102000,116520
78753,2009,7,1,9,20000,46231
78753,2009,8,2,8,59500,51249
78753,2009,9,0,6,0,51405
78753,2009,10,1,4,32000,15621
78753,2009,11,0,5,0,24220
78753,2009,12,1,4,4900,54290
78753,2010,1,0,7,0,29920
78753,2010,2,0,3,0,18400
78753,2010,3,1,1,8500,8500
78753,2010,4,2,6,12500,114794
78753,2010,5,1,7,35000,40000
78753,2010,6,0,8,0,86729
78753,2010,7,1,6,2600,32022
78753,2010,8,1,9,15000,34550
78753,2010,9,0,3,0,16195
78753,2010,10,1,6,20000,12104
78753,2010,11,2,10,9500,98210
78753,2010,12,1,6,3000,30703
78753,2011,1,0,9,0,80305
78753,2011,2,0,13,0,54424
78753,2011,3,0,12,0,65540
78753,2011,4,0,16,0,83801
78753,2011,5,0,13,0,62184
78753,2011,6,1,6,28000,20793
78753,2011,7,2,7,34000,13200
78753,2011,8,3,5,12345,114720
78753,2011,9,0,10,0,23490
78753,2011,10,1,7,81600,78886
78753,2011,11,4,4,779467,20966
78753,2011,12,3,3,189990,34500
78753,2012,1,6,13,791365,46572
78753,2012,2,2,10,6000,60115
78753,2012,3,7,7,1351864,37370
78753,2012,4,7,9,1138985,47730
78753,2012,5,11,10,2040903,44285
78753,2012,6,1,8,178513,41717
78753,2012,7,6,12,1248733,64432
78753,2012,8,0,9,0,33434
78753,2012,9,2,6,440814,40075
78753,2012,10,4,6,657666,26501
78753,2012,11,2,2,121600,1890
78753,2012,12,0,6,0,95072
78753,2013,1,4,10,1186628,60818
78753,2013,2,8,6,1727840,80049
78753,2013,3,7,4,1588784,35627
78753,2013,4,6,12,1474232,63778
78753,2013,5,5,14,1146866,69249
78753,2013,6,4,13,716431,85305
78753,2013,7,6,12,1097435,61879
78753,2013,8,2,16,269483,118232
78753,2013,9,4,12,566795,67480
78753,2013,10,3,11,724541,75133
78753,2013,11,3,9,695456,138100
78753,2013,12,4,14,993787,70106
78753,2014,1,2,6,600000,27777
78753,2014,2,3,10,721742,39778
78753,2014,3,6,9,1601645,223133
78753,2014,4,7,9,1339446,67316
78753,2014,5,4,16,750826,154598
78753,2014,6,4,10,652872,53271
78753,2014,7,4,11,574315,119068
78753,2014,8,15,10,1985108,117374
78753,2014,9,11,12,1498820,120216
78753,2014,10,9,14,1006815,191976
78753,2014,11,5,11,925930,54274
78753,2014,12,11,7,1457720,41500
78753,2015,1,3,5,397980,54500
78753,2015,2,0,5,0,76079
78753,2015,3,6,6,729935,128697
78753,2015,4,10,9,1300320,118031
78753,2015,5,3,8,437340,63076
78753,2015,6,9,8,1164955,107341
78753,2015,7,11,8,1369285,105278
78753,2015,8,1,3,126445,105250
78753,2015,9,2,8,249880,168132
78753,2015,10,12,12,1683340,86115
78753,2015,11,9,5,1145855,87000
78753,2015,12,12,7,1464420,47543
78753,2016,1,13,15,1551588,389410
78753,2016,2,3,10,415015,70706
78753,2016,3,14,9,1894925,79793
78753,2016,4,13,8,1710470,79856
78753,2016,5,4,9,571640,68270
78753,2016,6,29,7,8343766,57401
78753,2016,7,15,10,2234566,208226
78753,2016,8,10,8,1881675,166409
78753,2016,9,16,12,2055555,105866
78753,2016,10,18,10,2368240,234161
78753,2016,11,4,8,620425,63422
78753,2016,12,6,5,633500,68035
78753,2017,1,3,8,603445,106825
78753,2017,2,6,11,962500,144788
78753,2017,3,8,11,1306600,169915
78753,2017,4,2,9,265425,124807
78753,2017,5,31,60,3776705,1214701
78753,2017,6,11,13,1465005,150317
78753,2017,7,1,11,180900,138805
78753,2017,8,8,14,1261425,417976
78753,2017,9,10,9,1080700,162115
78753,2017,10,9,10,1596825,573116
78753,2017,11,2,3,217650,21450
78753,2017,12,1,9,141900,68802
78753,2018,1,2,11,230900,60937
78753,2018,2,2,22,273525,236610
78753,2018,3,1,20,2000,344048
78753,2018,4,0,14,0,101378
78753,2018,5,2,26,112000,194000
78754,1996,1,0,1,0,3000
78754,1996,2,3,0,239796,0
78754,1996,3,4,0,310166,0
78754,1996,4,5,0,390526,0
78754,1996,5,10,1,797620,18000
78754,1996,7,3,0,250000,0
78754,1996,8,1,1,90000,1
78754,1996,9,5,0,476000,0
78754,1996,10,3,0,310790,0
78754,1996,11,3,0,235000,0
78754,1996,12,4,1,395266,1600
78754,1997,1,5,0,397600,0
78754,1997,2,2,1,155000,500
78754,1997,4,4,0,380000,0
78754,1997,5,3,0,268531,0
78754,1997,6,3,0,530000,0
78754,1997,7,1,0,95000,0
78754,1997,9,4,0,350000,0
78754,1998,5,0,1,0,8400
78754,1998,7,0,1,0,1500
78754,1998,8,0,1,0,3500
78754,1998,11,13,0,1094000,0
78754,1998,12,4,0,453000,0
78754,1999,1,1,0,95000,0
78754,1999,2,4,0,381000,0
78754,1999,3,1,0,92000,0
78754,1999,4,2,0,177000,0
78754,1999,5,8,0,740000,0
78754,1999,6,6,0,566000,0
78754,1999,8,2,0,166105,0
78754,1999,9,2,0,172960,0
78754,1999,10,1,0,131000,0
78754,1999,11,2,0,189240,0
78754,1999,12,4,0,413880,0
78754,2000,1,8,0,722790,0
78754,2000,3,3,0,346590,0
78754,2000,4,8,0,753330,0
78754,2000,5,13,1,1405460,0
78754,2000,6,13,0,1411785,0
78754,2000,7,3,2,311080,0
78754,2000,8,6,0,639247,0
78754,2000,9,18,0,1782044,0
78754,2000,10,11,0,1201515,0
78754,2000,11,6,0,611835,0
78754,2000,12,4,0,508025,0
78754,2001,1,5,0,572950,0
78754,2001,2,6,0,543910,0
78754,2001,3,1,0,83510,0
78754,2001,4,3,0,255850,0
78754,2001,5,13,0,1055425,0
78754,2001,6,6,0,539725,0
78754,2001,7,4,0,366800,0
78754,2001,8,9,0,769575,0
78754,2001,9,7,0,580700,0
78754,2001,10,6,0,494700,0
78754,2001,11,6,0,540745,0
78754,2001,12,3,0,275875,0
78754,2002,1,8,0,656700,0
78754,2002,2,6,0,484365,0
78754,2002,3,19,0,1679245,0
78754,2002,4,11,0,1172038,0
78754,2002,5,27,0,2387859,0
78754,2002,6,27,0,2508422,0
78754,2002,7,13,0,1152830,0
78754,2002,8,18,1,1543675,44
78754,2002,9,8,0,693460,0
78754,2002,10,21,1,1879750,1200
78754,2002,11,13,1,1051110,3000
78754,2002,12,12,0,1656000,0
78754,2003,1,11,1,1072765,24000
78754,2003,2,8,0,713515,0
78754,2003,3,15,0,1549100,0
78754,2003,4,24,1,1921150,2500
78754,2003,5,11,0,1045855,0
78754,2003,6,11,0,981535,0
78754,2003,7,12,0,1111625,0
78754,2003,8,18,0,1447190,0
78754,2003,9,11,1,965810,8000
78754,2003,10,7,1,443915,3300
78754,2003,11,12,1,888455,11017
78754,2003,12,20,0,1516341,0
78754,2004,1,18,1,1434415,0
78754,2004,2,19,0,1675940,0
78754,2004,3,10,0,711580,0
78754,2004,4,16,0,1278605,0
78754,2004,5,15,1,1226020,4000
78754,2004,6,4,0,318615,0
78754,2004,7,15,0,1253902,0
78754,2004,8,10,0,822645,0
78754,2004,9,10,0,833215,0
78754,2004,10,15,0,1132125,0
78754,2004,11,5,0,440255,0
78754,2004,12,8,0,725224,0
78754,2005,1,13,0,974380,0
78754,2005,2,13,0,1080538,0
78754,2005,3,40,1,3398622,26500
78754,2005,4,39,1,3766822,500
78754,2005,5,76,0,7049859,0
78754,2005,6,44,1,3664842,2000
78754,2005,7,54,0,4568225,0
78754,2005,8,29,3,2387084,0
78754,2005,9,43,2,3439673,0
78754,2005,10,35,1,2945500,2000
78754,2005,11,39,1,3382457,500
78754,2005,12,43,0,3978704,0
78754,2006,1,30,0,2647716,0
78754,2006,2,15,6,1462783,360
78754,2006,3,30,12,2684665,720
78754,2006,4,32,20,2513043,1090
78754,2006,5,30,16,2768492,1140
78754,2006,6,48,11,4134512,180
78754,2006,7,17,6,1422325,9000
78754,2006,8,55,1,5219361,7900
78754,2006,9,29,0,2963579,0
78754,2006,10,20,1,1656399,24000
78754,2006,11,27,0,2473578,0
78754,2006,12,23,0,2396673,0
78754,2007,1,24,0,2239817,0
78754,2007,2,29,0,2736744,0
78754,2007,3,23,0,2033643,0
78754,2007,4,29,1,2702617,28000
78754,2007,5,47,0,4178563,0
78754,2007,6,27,0,2733764,0
78754,2007,7,28,0,2816859,0
78754,2007,8,18,0,1611166,0
78754,2007,9,16,0,1558942,0
78754,2007,10,12,0,1500125,0
78754,2007,11,8,1,762100,5000
78754,2007,12,13,2,1300049,60500
78754,2008,1,18,0,1769999,0
78754,2008,2,16,0,1784360,0
78754,2008,3,17,2,1807223,3200
78754,2008,4,23,0,2272196,0
78754,2008,5,19,0,2276624,0
78754,2008,6,8,1,832796,9500
78754,2008,7,15,3,1730011,27200
78754,2008,8,9,0,1020682,0
78754,2008,9,7,0,722169,0
78754,2008,10,5,0,591756,0
78754,2008,11,0,1,0,3550
78754,2008,12,7,0,670487,0
78754,2009,1,9,1,987314,1000
78754,2009,2,11,0,1095281,0
78754,2009,3,12,1,1318881,3500
78754,2009,4,8,0,889718,0
78754,2009,5,5,0,506193,0
78754,2009,6,12,1,1160539,5000
78754,2009,7,25,1,2227274,23100
78754,2009,8,10,2,957723,10400
78754,2009,9,4,2,636189,8200
78754,2009,10,7,1,1126372,500
78754,2009,11,8,1,964183,9800
78754,2009,12,21,1,2882337,0
78754,2010,1,14,1,1665530,5000
78754,2010,2,21,1,1881587,9850
78754,2010,3,36,2,1834508,5499
78754,2010,4,4,2,354073,10700
78754,2010,5,2,4,181785,10630
78754,2010,6,7,6,724735,73730
78754,2010,7,2,0,196235,0
78754,2010,8,0,1,0,1000
78754,2010,9,4,4,375980,92215
78754,2010,10,2,5,199915,20975
78754,2010,11,3,4,252175,23300
78754,2010,12,12,2,930839,5900
78754,2011,1,14,4,1257690,80227
78754,2011,2,6,3,461000,33181
78754,2011,3,15,8,1293225,231343
78754,2011,4,12,2,1040998,45820
78754,2011,5,10,3,901699,15350
78754,2011,6,5,1,364452,34575
78754,2011,7,14,1,1159950,300
78754,2011,8,16,4,1380064,20075
78754,2011,9,20,0,1805154,0
78754,2011,10,5,2,467844,7300
78754,2011,11,9,4,847738,32159
78754,2011,12,2,1,166532,13000
78754,2012,1,14,3,1206502,22500
78754,2012,2,11,5,996716,14900
78754,2012,3,5,3,403946,59578
78754,2012,4,30,0,2624190,0
78754,2012,5,19,1,1814160,4800
78754,2012,6,8,2,737775,6000
78754,2012,7,5,4,465615,11997
78754,2012,8,14,7,1302575,29250
78754,2012,9,15,2,1471105,48794
78754,2012,10,10,1,886080,12500
78754,2012,11,23,3,2328810,15250
78754,2012,12,7,1,653320,2200
78754,2013,1,20,2,1973882,6637
78754,2013,2,13,6,1243920,33410
78754,2013,3,15,0,1443315,0
78754,2013,4,10,0,949050,0
78754,2013,5,40,4,3848005,10600
78754,2013,6,34,2,3252700,8050
78754,2013,7,30,1,3057435,3000
78754,2013,8,19,5,2097850,38916
78754,2013,9,6,7,596620,52700
78754,2013,10,18,1,1888565,4790
78754,2013,11,10,3,1140590,14499
78754,2013,12,10,1,1045950,1200
78754,2014,1,23,2,2735055,4750
78754,2014,2,21,5,2427305,43384
78754,2014,3,38,2,4118010,52350
78754,2014,4,14,3,1659895,16616
78754,2014,5,21,4,2486520,52026
78754,2014,6,31,4,3639670,7400
78754,2014,7,23,1,2588800,18581
78754,2014,8,17,0,1985200,0
78754,2014,9,14,6,1641406,123400
78754,2014,10,11,5,1336825,25393
78754,2014,11,6,4,625075,16620
78754,2014,12,10,4,1296175,31750
78754,2015,1,6,2,784260,9650
78754,2015,2,10,3,1263445,62872
78754,2015,3,27,4,3279070,35920
78754,2015,4,28,3,3532908,10165
78754,2015,5,24,1,3201808,4000
78754,2015,6,10,1,1190620,8000
78754,2015,7,14,4,1760140,67777
78754,2015,8,5,2,624520,47478
78754,2015,9,13,2,1577402,68418
78754,2015,10,14,7,1847702,63088
78754,2015,11,16,0,2101894,0
78754,2015,12,9,1,1280747,6623
78754,2016,1,16,2,2124215,20917
78754,2016,2,11,2,1463338,27551
78754,2016,3,10,36,1488023,11630
78754,2016,4,11,58,1637648,21623
78754,2016,5,7,1,973114,800
78754,2016,6,8,3,1165722,7874
78754,2016,7,5,3,754600,11700
78754,2016,8,22,6,2821420,12760
78754,2016,9,37,3,4658300,25150
78754,2016,10,37,2,4501800,3750
78754,2016,11,1,1,55000,12000
78754,2016,12,27,1,2585008,4904
78754,2017,1,32,1,2459595,4900
78754,2017,2,3,0,260400,0
78754,2017,3,38,9,2899432,112241
78754,2017,4,31,1,3334456,800
78754,2017,5,38,2,4278673,72875
78754,2017,6,11,1,1248780,2350
78754,2017,7,6,4,720568,70740
78754,2017,8,14,2,1283020,2800
78754,2017,9,13,2,1382640,8000
78754,2017,10,6,5,1607840,37350
78754,2017,11,35,3,3844815,20900
78754,2017,12,13,5,1872780,77085
78754,2018,1,71,4,10453170,61989
78754,2018,2,24,5,3406845,44002
78754,2018,3,24,6,3304925,83727
78754,2018,4,24,2,3059390,8400
78754,2018,5,17,2,2518490,1600
78756,1996,1,1,3,69600,79976
78756,1996,2,3,1,252000,500
78756,1996,3,0,3,0,7200
78756,1996,4,3,3,112003,37100
78756,1996,5,1,10,77495,149632
78756,1996,6,2,6,297847,139141
78756,1996,7,1,4,89970,96000
78756,1996,8,4,4,397203,50100
78756,1996,9,2,6,146931,55000
78756,1996,10,3,3,335866,50155
78756,1996,11,0,4,0,56400
78756,1996,12,0,4,0,25751
78756,1997,1,2,4,260250,89050
78756,1997,3,1,5,75000,153800
78756,1997,4,0,4,0,67985
78756,1997,5,2,5,360853,125000
78756,1997,6,2,5,132000,139750
78756,1997,7,6,2,551409,24800
78756,1997,8,0,2,0,4044
78756,1997,9,2,3,400000,110000
78756,1997,10,1,6,2000,59240
78756,1997,11,1,3,111880,22000
78756,1997,12,0,2,0,74134
78756,1998,1,0,2,0,88500
78756,1998,2,2,2,161702,24850
78756,1998,3,0,2,0,75000
78756,1998,4,4,1,706748,10500
78756,1998,5,1,0,17000,0
78756,1998,6,2,4,215000,105000
78756,1998,7,1,3,20000,128750
78756,1998,9,3,4,1078488,142795
78756,1998,10,1,1,87000,50000
78756,1998,11,0,1,0,1600
78756,1998,12,5,3,200000,60000
78756,1999,2,0,2,0,66867
78756,1999,3,0,6,0,113500
78756,1999,4,1,2,150000,16000
78756,1999,5,27,8,575042,201488
78756,1999,6,0,2,0,65000
78756,1999,7,0,5,0,15850
78756,1999,8,0,2,0,109050
78756,1999,9,2,3,271000,137044
78756,1999,10,2,6,300000,37500
78756,1999,11,2,4,102000,17000
78756,1999,12,1,3,10000,155200
78756,2000,1,0,7,0,249084
78756,2000,2,1,0,128000,0
78756,2000,3,0,4,0,134300
78756,2000,4,1,3,24500,138500
78756,2000,5,0,3,0,135000
78756,2000,6,0,3,0,126500
78756,2000,7,1,1,12300,0
78756,2000,8,1,0,260000,0
78756,2000,9,0,7,0,197490
78756,2000,10,0,2,0,38200
78756,2000,11,0,2,0,71895
78756,2000,12,1,2,3500,227000
78756,2001,1,0,1,0,75000
78756,2001,2,1,4,4000,150590
78756,2001,3,1,0,1,0
78756,2001,4,1,4,275000,85000
78756,2001,5,1,3,150000,185000
78756,2001,6,0,2,0,8038
78756,2001,7,1,2,200000,55000
78756,2001,8,2,2,300000,0
78756,2001,9,2,3,605000,151600
78756,2001,10,1,2,115000,8700
78756,2001,11,0,5,0,66477
78756,2001,12,1,1,200000,1500
78756,2002,1,0,4,0,271480
78756,2002,2,0,4,0,183634
78756,2002,3,1,6,20500,157950
78756,2002,4,0,3,0,50000
78756,2002,5,2,5,28000,278300
78756,2002,6,0,5,0,271125
78756,2002,7,0,5,0,168875
78756,2002,8,0,6,0,230000
78756,2002,9,4,7,465000,241000
78756,2002,10,3,5,207100,207550
78756,2002,11,4,4,965000,66269
78756,2002,12,2,3,120000,94350
78756,2003,2,1,5,88000,231044
78756,2003,3,0,4,0,113000
78756,2003,4,0,2,0,223500
78756,2003,5,3,7,417000,179310
78756,2003,6,2,3,187000,97800
78756,2003,7,1,2,250000,45250
78756,2003,8,0,2,0,170000
78756,2003,9,0,3,0,487600
78756,2003,10,1,4,160000,206440
78756,2003,11,1,3,3500,88900
78756,2003,12,1,3,230000,23294
78756,2004,1,2,5,373000,73350
78756,2004,2,2,2,290000,200000
78756,2004,3,5,2,725000,75000
78756,2004,4,2,4,258500,95700
78756,2004,5,0,2,0,1400
78756,2004,6,1,6,60000,396532
78756,2004,7,5,9,455000,405100
78756,2004,8,1,6,45000,232500
78756,2004,9,3,1,390000,0
78756,2004,10,3,7,508000,502600
78756,2004,11,2,0,60000,0
78756,2004,12,3,8,738000,286905
78756,2005,1,1,5,10000,454000
78756,2005,2,2,3,314800,28844
78756,2005,3,5,2,463780,18500
78756,2005,4,2,5,30000,176200
78756,2005,5,1,5,101000,298450
78756,2005,6,1,5,200000,65200
78756,2005,7,1,8,8000,303882
78756,2005,8,7,4,825000,115936
78756,2005,9,1,2,9300,5300
78756,2005,10,2,5,319366,75000
78756,2005,11,1,2,340000,65800
78756,2005,12,2,7,260000,377560
78756,2006,1,0,3,0,135800
78756,2006,2,2,3,110000,235000
78756,2006,3,8,6,2129600,361600
78756,2006,4,3,9,847820,419023
78756,2006,5,1,3,94100,176350
78756,2006,6,2,13,260200,1082450
78756,2006,7,3,9,338000,273600
78756,2006,8,4,11,1230520,367235
78756,2006,9,1,9,280000,289900
78756,2006,10,4,4,873700,208050
78756,2006,11,1,2,150000,20000
78756,2006,12,2,1,600000,120000
78756,2007,1,0,9,0,175150
78756,2007,2,6,4,1284000,100567
78756,2007,3,3,7,102300,247000
78756,2007,4,5,5,475000,132656
78756,2007,5,2,2,132000,2000
78756,2007,6,3,5,181700,93500
78756,2007,7,2,6,230000,449500
78756,2007,8,2,2,61000,54100
78756,2007,9,6,8,1303500,346257
78756,2007,10,3,3,549000,128500
78756,2007,11,7,7,1680020,252560
78756,2007,12,0,8,0,683200
78756,2008,1,2,12,397000,480183
78756,2008,2,2,10,482012,185208
78756,2008,3,8,7,945000,216500
78756,2008,4,1,13,1,666875
78756,2008,5,5,7,1130500,339670
78756,2008,6,3,8,415000,375200
78756,2008,7,1,10,309606,809385
78756,2008,8,7,12,852000,383870
78756,2008,9,2,10,288800,657598
78756,2008,10,0,11,0,217350
78756,2008,11,0,3,0,84000
78756,2008,12,1,10,150000,100805
78756,2009,1,0,5,0,201400
78756,2009,2,0,6,0,432031
78756,2009,3,1,6,290000,18875
78756,2009,4,0,3,0,212500
78756,2009,5,3,5,1134980,43040
78756,2009,6,5,6,307000,438500
78756,2009,7,0,7,0,48309
78756,2009,8,3,6,130100,40700
78756,2009,9,0,3,0,25930
78756,2009,10,0,6,0,206200
78756,2009,11,1,5,6000,63700
78756,2009,12,0,8,0,167000
78756,2010,1,4,9,879990,323938
78756,2010,2,1,9,450000,177317
78756,2010,3,2,7,575000,46502
78756,2010,4,3,12,295000,197492
78756,2010,5,0,9,0,335659
78756,2010,6,3,12,177229,281750
78756,2010,7,1,6,650000,87800
78756,2010,8,15,8,2455493,74375
78756,2010,9,0,1,0,24000
78756,2010,10,1,6,200000,89380
78756,2010,11,1,8,1000,140169
78756,2010,12,1,5,129500,236400
78756,2011,1,1,10,35000,336983
78756,2011,2,4,10,358101,564058
78756,2011,3,6,13,634800,212682
78756,2011,4,1,19,60000,647283
78756,2011,5,0,7,0,344180
78756,2011,6,1,16,65000,512342
78756,2011,7,4,9,649000,247300
78756,2011,8,3,14,259500,303781
78756,2011,9,5,20,880000,127161
78756,2011,10,1,9,217600,66352
78756,2011,11,3,8,380000,101126
78756,2011,12,6,10,1004000,114280
78756,2012,1,0,13,0,311365
78756,2012,2,4,14,1065000,230770
78756,2012,3,1,11,400000,71100
78756,2012,4,4,15,322000,473227
78756,2012,5,0,12,0,165372
78756,2012,6,5,17,540695,196667
78756,2012,7,5,15,895000,241780
78756,2012,8,2,14,215000,846200
78756,2012,9,5,6,1334490,18000
78756,2012,10,3,10,734000,56600
78756,2012,11,1,4,400000,31250
78756,2012,12,1,9,40000,160115
78756,2013,1,3,10,519130,139235
78756,2013,2,1,6,12000,135317
78756,2013,3,5,9,687500,136046
78756,2013,4,2,15,400000,358100
78756,2013,5,5,20,1211243,1491223
78756,2013,6,4,12,351000,625388
78756,2013,7,1,7,35000,385108
78756,2013,8,1,11,100,616288
78756,2013,9,3,10,1790000,125186
78756,2013,10,1,14,150000,532331
78756,2013,11,5,12,891880,313080
78756,2013,12,3,7,1187000,124023
78756,2014,1,4,3,445000,258184
78756,2014,2,4,15,550000,462600
78756,2014,3,10,12,1540000,368200
78756,2014,4,4,7,868500,79312
78756,2014,5,7,6,1906580,217872
78756,2014,6,4,12,303900,377765
78756,2014,7,3,11,369900,349042
78756,2014,8,6,8,765000,231650
78756,2014,9,5,12,1008000,266976
78756,2014,10,1,11,260800,292234
78756,2014,11,0,1,0,5387
78756,2014,12,3,7,765000,211792
78756,2015,1,0,9,0,259200
78756,2015,2,3,8,169495,167075
78756,2015,3,4,7,265000,274890
78756,2015,4,5,7,839303,204448
78756,2015,5,6,6,907560,679800
78756,2015,6,2,6,825000,166797
78756,2015,7,6,11,872500,144000
78756,2015,8,7,10,1009500,118707
78756,2015,9,1,5,400000,422860
78756,2015,10,3,11,738128,418155
78756,2015,11,6,6,633800,341761
78756,2015,12,0,14,0,349977
78756,2016,1,4,8,956400,253234
78756,2016,2,6,11,1482372,347594
78756,2016,3,0,5,0,165400
78756,2016,4,8,12,1070000,763584
78756,2016,5,1,4,10091,236356
78756,2016,6,6,6,1615000,242336
78756,2016,7,4,5,565000,448050
78756,2016,8,1,9,350000,549053
78756,2016,9,4,7,752500,340793
78756,2016,10,2,8,570000,376790
78756,2016,11,3,8,430000,804255
78756,2016,12,1,7,589745,310000
78756,2017,1,4,8,540000,317525
78756,2017,2,3,11,1500000,704575
78756,2017,3,7,4,1676000,82100
78756,2017,4,1,6,100000,99159
78756,2017,5,3,5,815000,305500
78756,2017,6,7,7,1215000,190550
78756,2017,7,4,5,854000,800600
78756,2017,8,1,15,300000,585577
78756,2017,9,7,13,1273183,864900
78756,2017,10,3,5,560500,177258
78756,2017,11,5,6,730000,65242
78756,2017,12,5,5,1625000,551500
78756,2018,1,4,6,550000,210648
78756,2018,2,5,7,830000,150923
78756,2018,3,0,7,0,290379
78756,2018,4,11,7,2270000,52427
78756,2018,5,3,8,395000,51151
78757,1996,1,0,9,0,180000
78757,1996,2,0,4,0,13500
78757,1996,3,3,4,288103,75732
78757,1996,4,2,3,148680,23900
78757,1996,5,0,8,0,136800
78757,1996,6,0,2,0,21300
78757,1996,7,0,7,0,107755
78757,1996,8,4,6,309965,91600
78757,1996,9,4,5,455205,62716
78757,1996,10,0,7,0,127500
78757,1996,11,0,5,0,201650
78757,1996,12,1,4,60000,33044
78757,1997,1,0,6,0,23450
78757,1997,2,0,3,0,55433
78757,1997,3,0,3,0,23950
78757,1997,4,2,1,118500,800
78757,1997,5,0,3,0,68500
78757,1997,6,1,2,8000,13500
78757,1997,7,0,1,0,15030
78757,1997,8,0,3,0,20900
78757,1997,9,0,3,0,17950
78757,1997,10,5,3,363225,3000
78757,1997,11,4,3,295910,55500
78757,1997,12,13,2,844715,11000
78757,1998,1,5,2,352955,23450
78757,1998,2,2,3,150630,31500
78757,1998,3,7,0,526259,0
78757,1998,4,5,3,372564,68175
78757,1998,5,2,2,151655,23100
78757,1998,6,11,5,1115240,80000
78757,1998,7,6,1,510791,1
78757,1998,8,2,1,172145,145000
78757,1998,9,1,5,95221,70844
78757,1998,10,1,6,82000,182864
78757,1998,11,0,5,0,54922
78757,1998,12,1,7,73495,268190
78757,1999,1,1,2,5000,56150
78757,1999,2,1,4,162000,21900
78757,1999,3,0,8,0,87400
78757,1999,4,1,3,25000,46844
78757,1999,5,2,3,128000,32650
78757,1999,6,0,5,0,173600
78757,1999,7,0,4,0,91500
78757,1999,8,0,4,0,3000
78757,1999,9,0,4,0,188400
78757,1999,10,0,2,0,18500
78757,1999,11,1,3,35000,98188
78757,1999,12,1,2,120000,75950
78757,2000,1,1,1,27400,20816
78757,2000,2,0,6,0,60375
78757,2000,4,0,3,0,18700
78757,2000,5,0,3,0,70950
78757,2000,6,0,3,0,38000
78757,2000,7,0,1,0,65000
78757,2000,8,0,2,0,86475
78757,2000,9,1,3,130000,29500
78757,2000,10,0,6,0,133640
78757,2000,11,1,5,10000,177300
78757,2000,12,0,5,0,55560
78757,2001,1,0,5,0,122000
78757,2001,2,0,3,0,69500
78757,2001,3,1,3,80000,76500
78757,2001,4,0,7,0,180919
78757,2001,5,0,5,0,152700
78757,2001,6,1,1,0,25000
78757,2001,7,1,5,90000,97100
78757,2001,8,1,1,150000,1000
78757,2001,9,0,7,0,207150
78757,2001,10,0,5,0,187800
78757,2001,11,1,3,10000,59000
78757,2001,12,1,3,4000,8150
78757,2002,1,0,4,0,155500
